"ID","CodigoEstacion","CodigoSensor","FechaObservacion","ValorObservado","NombreEstacion","Departamento","Municipio","ZonaHidrografica","Latitud","Longitud","DescripcionSensor","UnidadMedida"
12191,35025502,27,"2023 Nov 02 05:00:00 AM","99,9999","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12192,21205512,27,"2023 Nov 02 07:00:00 AM","100","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12193,21205523,27,"2023 Nov 02 10:50:00 AM","69,11928","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12194,21205523,27,"2023 Nov 02 07:50:00 AM","76,78882","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12195,35025502,27,"2023 Nov 02 04:50:00 AM","99,99991","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12196,21205509,27,"2023 Nov 02 06:30:00 PM","92,07513","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12197,21205512,27,"2023 Nov 02 02:10:00 PM","90,83129","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12198,35025502,27,"2023 Nov 02 10:10:00 AM","87,52584","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12199,21205523,27,"2023 Nov 02 11:20:00 PM","95,26085","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12200,21205512,27,"2023 Nov 02 11:30:00 AM","83,59967","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12201,21205512,27,"2023 Nov 02 03:30:00 AM","100","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12202,21205523,27,"2023 Nov 02 04:20:00 AM","92,55142","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12203,35025502,27,"2023 Nov 02 05:30:00 AM","99,99987","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12204,21205512,27,"2023 Nov 02 07:30:00 AM","100","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12205,35025502,27,"2023 Nov 02 03:30:00 PM","90,74111","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12206,21205512,27,"2023 Nov 02 08:50:00 AM","91,71028","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12207,35025502,27,"2023 Nov 02 12:20:00 PM","94,07933","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12208,21205512,27,"2023 Nov 02 03:20:00 AM","100","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12209,21205523,27,"2023 Nov 02 03:10:00 PM","78,96194","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12210,21205512,27,"2023 Nov 02 03:50:00 AM","100","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12211,21205523,27,"2023 Nov 02 12:40:00 PM","78,9099","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12212,21205509,27,"2023 Nov 02 08:20:00 AM","85,65229","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12213,21205509,27,"2023 Nov 02 12:30:00 PM","92,6713","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12214,21205512,27,"2023 Nov 02 05:00:00 AM","100","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12215,21205509,27,"2023 Nov 02 05:10:00 PM","87,63874","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12216,21205512,27,"2023 Nov 02 03:00:00 PM","85,25722","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12217,21205523,27,"2023 Nov 02 11:30:00 AM","72,12006","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12218,21205509,27,"2023 Nov 02 05:40:00 AM","98,47076","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12219,35025502,27,"2023 Nov 02 12:10:00 PM","94,01402","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12220,21205523,27,"2023 Nov 02 07:00:00 PM","90,58467","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12221,21205509,27,"2023 Nov 02 01:30:00 AM","96,44292","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12222,21205509,27,"2023 Nov 02 10:50:00 AM","88,34924","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12223,21205523,27,"2023 Nov 02 03:40:00 PM","83,9382","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12224,21205523,27,"2023 Nov 02 05:00:00 AM","92,88947","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12225,35025502,27,"2023 Nov 02 08:40:00 AM","90,58975","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12226,21205509,27,"2023 Nov 02 03:00:00 AM","97,59717","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12227,21205523,27,"2023 Nov 02 01:50:00 AM","91,48045","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12228,21205512,27,"2023 Nov 02 12:20:00 AM","100","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12229,35025502,27,"2023 Nov 02 04:30:00 AM","99,99995","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12230,21205509,27,"2023 Nov 02 01:40:00 AM","96,61998","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12231,21205512,27,"2023 Nov 02 09:10:00 PM","98,53897","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12232,21205509,27,"2023 Nov 02 01:10:00 PM","94,22198","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12233,21205512,27,"2023 Nov 02 01:00:00 PM","96,23298","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12234,35025502,27,"2023 Nov 02 05:10:00 AM","99,99985","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12235,35025502,27,"2023 Nov 02 01:00:00 PM","98,61417","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12236,35025502,27,"2023 Nov 02 06:30:00 AM","99,99979","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12237,35025502,27,"2023 Nov 02 06:00:00 AM","99,99986","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12238,35025502,27,"2023 Nov 02 01:20:00 AM","99,99986","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12239,21205512,27,"2023 Nov 02 11:20:00 AM","80,72215","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12240,35025502,27,"2023 Nov 02 04:50:00 PM","92,34126","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12241,35025502,27,"2023 Nov 02 03:30:00 AM","99,99989","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12242,21205523,27,"2023 Nov 02 08:30:00 AM","71,24194","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12243,35025502,27,"2023 Nov 02 12:50:00 PM","97,61622","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12244,21205509,27,"2023 Nov 02 12:20:00 PM","91,40685","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12245,21205512,27,"2023 Nov 02 03:10:00 AM","100","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12246,21205509,27,"2023 Nov 02 09:50:00 PM","94,13039","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12247,21205523,27,"2023 Nov 02 08:00:00 PM","92,15231","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12248,21205512,27,"2023 Nov 02 04:40:00 PM","93,09164","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12249,35025502,27,"2023 Nov 02 10:40:00 AM","87,8914","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12250,21205509,27,"2023 Nov 02 11:30:00 AM","88,93779","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12251,21205512,27,"2023 Nov 02 06:20:00 PM","100","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12252,21205523,27,"2023 Nov 02 01:00:00 PM","84,35247","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12253,21205523,27,"2023 Nov 02 03:50:00 AM","91,84834","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12254,35025502,27,"2023 Nov 02 10:00:00 PM","99,53625","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12255,35025502,27,"2023 Nov 02 07:10:00 PM","98,40343","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12256,35025502,27,"2023 Nov 02 04:20:00 AM","99,99993","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12257,21205512,27,"2023 Nov 02 09:30:00 PM","99,24202","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12258,21205523,27,"2023 Nov 02 04:00:00 AM","92,18113","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12259,21205523,27,"2023 Nov 02 07:20:00 PM","91,49045","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12260,21205523,27,"2023 Nov 02 02:00:00 AM","91,48063","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12261,21205512,27,"2023 Nov 02 02:50:00 PM","85,74426","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12262,35025502,27,"2023 Nov 02 06:10:00 PM","97,83722","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12263,21205509,27,"2023 Nov 02 05:10:00 AM","98,38525","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12264,21205512,27,"2023 Nov 02 03:20:00 PM","88,54601","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12265,21205523,27,"2023 Nov 02 01:40:00 AM","91,48094","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12266,21205512,27,"2023 Nov 02 10:00:00 AM","81,35905","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12267,21205512,27,"2023 Nov 02 04:00:00 AM","100","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12268,21205509,27,"2023 Nov 02 10:50:00 PM","95,43697","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12269,21205523,27,"2023 Nov 02 11:10:00 AM","72,1632","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12270,21205523,27,"2023 Nov 02 01:20:00 PM","89,11315","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12271,21205509,27,"2023 Nov 02 07:10:00 AM","97,34014","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12272,21205523,27,"2023 Nov 02 12:00:00 PM","76,43243","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12273,21205523,27,"2023 Nov 02 09:00:00 AM","68,70298","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12274,21205509,27,"2023 Nov 02 04:00:00 AM","97,8669","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12275,21205512,27,"2023 Nov 02 11:00:00 PM","99,66753","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12276,21205523,27,"2023 Nov 02 05:30:00 AM","92,89466","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12277,21205512,27,"2023 Nov 02 08:40:00 AM","92,00468","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12278,21205523,27,"2023 Nov 02 07:00:00 AM","91,61135","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12279,35025502,27,"2023 Nov 02 03:20:00 AM","99,99995","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12280,35025502,27,"2023 Nov 02 07:10:00 AM","99,99986","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12281,21205512,27,"2023 Nov 02 05:30:00 AM","100","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12282,21205509,27,"2023 Nov 02 06:50:00 PM","93,45351","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12283,21205523,27,"2023 Nov 02 10:20:00 PM","94,81261","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12284,21205509,27,"2023 Nov 02 05:20:00 PM","89,01791","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12285,21205512,27,"2023 Nov 02 12:40:00 PM","95,08951","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12286,21205509,27,"2023 Nov 02 09:10:00 PM","93,53403","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12287,21205523,27,"2023 Nov 02 12:50:00 AM","91,35258","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12288,21205509,27,"2023 Nov 02 02:00:00 PM","92,1955","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12289,35025502,27,"2023 Nov 02 06:40:00 AM","99,99986","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12290,21205512,27,"2023 Nov 02 01:50:00 AM","100","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12291,21205509,27,"2023 Nov 02 04:50:00 PM","84,31056","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12292,21205509,27,"2023 Nov 02 11:30:00 PM","96,63991","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12293,35025502,27,"2023 Nov 02 04:00:00 PM","91,28228","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12294,21205512,27,"2023 Nov 02 07:50:00 PM","98,18298","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12295,21205523,27,"2023 Nov 02 05:10:00 AM","92,85783","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12296,21205512,27,"2023 Nov 02 12:10:00 AM","100","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12297,21205509,27,"2023 Nov 02 08:00:00 PM","94,81368","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12298,21205509,27,"2023 Nov 02 04:20:00 PM","87,03576","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12299,21205512,27,"2023 Nov 02 10:10:00 AM","82,69405","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12300,21205509,27,"2023 Nov 02 08:10:00 AM","86,36211","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12301,21205509,27,"2023 Nov 02 11:20:00 AM","89,66048","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12302,21205523,27,"2023 Nov 02 09:20:00 AM","68,58598","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12303,21205523,27,"2023 Nov 02 11:50:00 AM","72,3726","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12304,21205512,27,"2023 Nov 02 01:40:00 AM","100","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12305,21205512,27,"2023 Nov 02 12:00:00 PM","88,47163","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12306,21205509,27,"2023 Nov 02 03:30:00 AM","97,69577","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12307,21205509,27,"2023 Nov 02 03:20:00 AM","97,59757","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12308,21205512,27,"2023 Nov 02 11:50:00 PM","100","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12309,35025502,27,"2023 Nov 02 02:20:00 AM","99,9999","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
12310,35025502,27,"2023 Nov 02 04:00:00 AM","99,9999","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
